ProductKey,ProductLabel,ProductName,Manufacturer,BrandName,ClassName,ColorName,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
839,308097,Contoso USB Wave Multi-Media Keyboard M901 Oro,"Contoso, Ltd",Contoso,Normal,Oro,Alto,11.91,25.9,2008-11-15,Activad
840,308098,Contoso Ventilador de refrigeración y concentrador para portátil con 4 puertos USB M200 Oro,"Contoso, Ltd",Contoso,Normal,Oro,Alto,18.35,39.9,2008-06-16,Activad
841,308099,Contoso Reservar lápiz - lápiz de Tablet PC E200 Oro,"Contoso, Ltd",Contoso,Economía,Oro,Alto,7.09,13.9,2009-04-11,Activad
842,308100,Contoso Batería de luz brillante E20 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,13.71,26.9,2005-01-31,Activad
843,308101,Contoso Batería de luz brillante E20 blue,"Contoso, Ltd",Contoso,Economía,blue,Medio,13.71,26.9,2005-01-31,Activad
844,308102,Contoso Batería de luz brillante E20 Rosa,"Contoso, Ltd",Contoso,Economía,Rosa,Medio,13.71,26.9,2005-01-31,Activad
845,308103,Contoso Batería de luz brillante E20 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,13.71,26.9,2005-01-31,Activad
846,308104,Contoso Funda de neopreno ultraportátil E30 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,7.95,15.6,2006-02-03,Activad
847,308105,Contoso Funda de neopreno ultraportátil E30 Rosa,"Contoso, Ltd",Contoso,Economía,Rosa,Medio,7.95,15.6,2008-05-15,Activad
848,308106,Contoso Funda de neopreno ultraportátil E30 Amarillo,"Contoso, Ltd",Contoso,Economía,Amarillo,Medio,7.95,15.6,2006-05-21,Activad
849,308107,Contoso Funda de neopreno ultraportátil E30 Verde,"Contoso, Ltd",Contoso,Economía,Verde,Medio,7.95,15.6,2007-06-11,Activad
850,308108,Contoso Teclado del equipo portátil X105 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Medio,76.5,230.9,2008-02-05,Activad
851,308109,Contoso Teclado del equipo portátil X105 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Medio,76.5,230.9,2008-02-05,Activad
852,308110,Contoso Teclado del equipo portátil X105 Marrón,"Contoso, Ltd",Contoso,Deluxe,Marrón,Medio,76.5,230.9,2008-02-05,Activad
853,308111,Contoso Teclado del equipo portátil X105 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Medio,76.5,230.9,2008-02-05,Activad
854,308112,Contoso Altavoces multimedia  M25 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Medio,59.32,129.0,2007-08-08,Activad
855,308113,Contoso Altavoces multimedia  M25 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,59.32,129.0,2007-08-08,Activad
856,308114,Contoso Altavoces multimedia  M25 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,59.32,129.0,2007-08-08,Activad
857,308115,Contoso Altavoces multimedia  M25 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,59.32,129.0,2007-08-08,Activad
858,308116,Contoso Mouse óptico inalámbrico para portátil M35 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,13.77,29.95,2008-07-06,Activad
859,308117,Contoso Mouse óptico inalámbrico para portátil M35 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,13.77,29.95,2008-07-06,Activad
860,308118,Contoso Mouse óptico inalámbrico para portátil M35 Azul,"Contoso, Ltd",Contoso,Normal,Azul,Medio,13.77,29.95,2008-07-06,Activad
861,308119,Contoso Mouse óptico inalámbrico para portátil M35 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Medio,13.77,29.95,2008-07-06,Activad
862,308120,Contoso Mouse óptico inalámbrico para portátil M35 Naranja,"Contoso, Ltd",Contoso,Normal,Naranja,Medio,13.77,29.95,2008-07-06,Activad
863,308121,Contoso Mouse USB óptico M45 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,23.45,50.99,2007-03-26,Activad
864,308122,Contoso Mouse USB óptico M45 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,23.45,50.99,2007-03-26,Activad
865,308123,Contoso Mouse USB óptico M45 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Medio,23.45,50.99,2007-03-26,Activad
866,308124,Contoso Mouse inalámbrico láser M55 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,32.19,69.99,2008-03-08,Activad
867,308125,Contoso Mouse inalámbrico láser M55 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,32.19,69.99,2008-08-01,Activad
868,308126,Contoso Mouse inalámbrico láser M55 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Medio,32.19,69.99,2009-02-05,Activad
869,308127,Contoso Mouse inalámbrico láser M55 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Medio,32.19,69.99,2005-06-05,Activad
870,308128,Contoso Mouse inalámbrico láser E50 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,10.69,20.96,2007-07-07,Activad
871,308129,Contoso Mouse inalámbrico láser E50 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,10.69,20.96,2007-07-07,Activad
872,308130,Contoso Mouse inalámbrico láser E50 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Medio,10.69,20.96,2007-07-07,Activad
873,308131,Contoso Mouse inalámbrico láser E50 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Medio,10.69,20.96,2007-07-07,Activad
874,308132,Contoso Mouse óptico inalámbrico para portátil X205 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Medio,43.06,129.95,2009-06-16,Activad
875,308133,Contoso Mouse óptico inalámbrico para portátil X205 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Medio,43.06,129.95,2009-06-16,Activad
876,308134,Contoso Mouse óptico inalámbrico para portátil X205 Azul,"Contoso, Ltd",Contoso,Deluxe,Azul,Medio,43.06,129.95,2009-06-16,Activad
877,308135,Contoso Mouse óptico inalámbrico para portátil X205 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Medio,43.06,129.95,2009-06-16,Activad
878,308136,Contoso Mouse óptico inalámbrico para portátil X205 Naranja,"Contoso, Ltd",Contoso,Deluxe,Naranja,Medio,43.06,129.95,2009-06-16,Activad
879,308137,Contoso Mouse óptico con rueda OEM PS/2 E60 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Medio,6.63,13.0,2006-03-03,Activad
880,308138,Contoso Mouse óptico con rueda OEM PS/2 E60 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,6.63,13.0,2006-03-03,Activad
881,308139,Contoso Mouse óptico con rueda OEM PS/2 E60 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,6.63,13.0,2006-03-03,Activad
882,308140,Contoso Mouse óptico con rueda OEM PS/2 E60 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Medio,6.63,13.0,2006-03-03,Activad
883,308141,Contoso Mouse de bloc de notas Bluetooth X305 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Medio,49.7,150.0,2008-09-21,Activad
884,308142,Contoso Mouse de bloc de notas Bluetooth X305 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Medio,49.7,150.0,2008-09-21,Activad
885,308143,Contoso Mouse de bloc de notas Bluetooth X305 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Medio,49.7,150.0,2008-09-21,Activad
886,308144,Contoso Mouse de bloc de notas Bluetooth X305 Gris,"Contoso, Ltd",Contoso,Deluxe,Gris,Medio,49.7,150.0,2008-09-21,Activad
887,308145,Contoso Mouse de bloc de notas Bluetooth E70 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,25.49,50.0,2007-05-31,Activad
888,308146,Contoso Mouse de bloc de notas Bluetooth E70 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,25.49,50.0,2007-05-31,Activad
889,308147,Contoso Mouse de bloc de notas Bluetooth E70 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Medio,25.49,50.0,2007-05-31,Activad
890,308148,Contoso Mouse de bloc de notas Bluetooth E70 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Medio,25.49,50.0,2007-05-31,Activad
891,308149,SV Mouse recargables de portátil Bluetooth E80 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,30.58,59.99,2009-01-22,Activad
892,308150,SV Mouse recargables de portátil Bluetooth E80 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,30.58,59.99,2009-01-22,Activad
893,308151,SV Mouse recargables de portátil Bluetooth E80 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,30.58,59.99,2009-01-22,Activad
894,308152,SV Mouse recargables de portátil Bluetooth E80 Gris,Southridge Video,Southridge Video,Economía,Gris,Medio,30.58,59.99,2009-01-22,Activad
895,308153,SV Teclado E90 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,21.28,41.73,2005-05-31,Activad
896,308154,SV Teclado E90 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,21.28,41.73,2005-05-31,Activad
897,308155,SV Teclado E90 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,21.28,41.73,2005-05-31,Activad
898,308156,SV Teclado E90 Gris,Southridge Video,Southridge Video,Economía,Gris,Medio,21.28,41.73,2005-05-31,Activad
899,308157,SV Teclado E10 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,22.43,44.0,2006-11-12,Activad
900,308158,SV Teclado E10 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,22.43,44.0,2006-11-12,Activad
901,308159,SV Teclado E10 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,22.43,44.0,2006-11-12,Activad
902,308160,SV Teclado E10 Gris,Southridge Video,Southridge Video,Economía,Gris,Medio,22.43,44.0,2006-11-12,Activad
903,308161,SV Disco duro portátil USB 2.0 de 40 GB E400 Red,Southridge Video,Southridge Video,Economía,Red,Medio,38.74,75.99,2006-03-15,Activad
904,308162,SV Disco duro portátil USB 2.0 de 40 GB E400 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,38.74,75.99,2006-03-15,Activad
905,308163,SV Disco duro portátil USB 2.0 de 40 GB E400 Azul,Southridge Video,Southridge Video,Economía,Azul,Medio,38.74,75.99,2006-03-15,Activad
906,308164,SV Disco duro portátil USB 2.0 de 40 GB E400 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Medio,38.74,75.99,2006-03-15,Activad
907,308165,SV Unidad de disco duro portátil USB 2.0 de 80 GB E500 Red,Southridge Video,Southridge Video,Economía,Red,Medio,52.0,102.0,2005-07-15,Activad
908,308166,SV Unidad de disco duro portátil USB 2.0 de 80 GB E500 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,52.0,102.0,2005-07-15,Activad
909,308167,SV Unidad de disco duro portátil USB 2.0 de 80 GB E500 Azul,Southridge Video,Southridge Video,Economía,Azul,Medio,52.0,102.0,2005-07-15,Activad
910,308168,SV Unidad de disco duro portátil USB 2.0 de 80 GB E500 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Medio,52.0,102.0,2005-07-15,Activad
911,308169,SV Disco duro portátil USB 2.0 de 160 GB M65 Plata,Southridge Video,Southridge Video,Normal,Plata,Medio,44.1,95.9,2008-12-08,Activad
912,308170,SV Disco duro portátil USB 2.0 de 160 GB M65 Negro,Southridge Video,Southridge Video,Normal,Negro,Medio,44.1,95.9,2008-12-08,Activad
913,308171,SV Disco duro portátil USB 2.0 de 160 GB M65 Blanco,Southridge Video,Southridge Video,Normal,Blanco,Medio,44.1,95.9,2008-12-08,Activad
914,308172,SV Disco duro portátil USB 2.0 de 160 GB M65 Gris,Southridge Video,Southridge Video,Normal,Gris,Medio,44.1,95.9,2008-12-08,Activad
915,308173,SV Unidad de disco duro externa portátil USB 2.0 de 500 GB X405 Rosa,Southridge Video,Southridge Video,Deluxe,Rosa,Medio,59.31,179.0,2009-03-11,Activad
916,308174,SV Unidad de disco duro externa portátil USB 2.0 de 500 GB X405 Azul,Southridge Video,Southridge Video,Deluxe,Azul,Medio,59.31,179.0,2009-03-11,Activad
917,308175,SV Unidad de disco duro externa portátil USB 2.0 de 500 GB X405 Blanco,Southridge Video,Southridge Video,Deluxe,Blanco,Medio,59.31,179.0,2009-03-11,Activad
918,308176,SV Unidad de disco duro externa portátil USB 2.0 de 500 GB X405 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Medio,59.31,179.0,2009-03-11,Activad
919,308177,SV Cable de datos USB E600 Rosa,Southridge Video,Southridge Video,Economía,Rosa,Medio,0.48,0.95,2007-08-23,Activad
920,308178,SV Cable de datos USB E600 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,0.48,0.95,2007-08-23,Activad
921,308179,SV Cable de datos USB E600 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,0.48,0.95,2007-08-23,Activad
922,308180,SV Cable de datos USB E600 Gris,Southridge Video,Southridge Video,Economía,Gris,Medio,0.48,0.95,2007-08-23,Activad
923,308181,SV Cable de carga de sincronización USB E700 Azul,Southridge Video,Southridge Video,Economía,Azul,Medio,1.01,1.99,2008-03-15,Activad
924,308182,SV Cable de carga de sincronización USB E700 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,1.01,1.99,2008-03-15,Activad
925,308183,SV Cable de carga de sincronización USB E700 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,1.01,1.99,2008-03-15,Activad
926,308184,SV Cable de carga de sincronización USB E700 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,1.01,1.99,2008-03-15,Activad
927,308185,SV Memoria de equipo portátil de 512 MB E800 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,17.33,33.99,2006-02-13,Activad
928,308186,SV Memoria de equipo portátil de 512 MB E800 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,17.33,33.99,2006-02-13,Activad
929,308187,SV Memoria de equipo portátil de 512 MB E800 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,17.33,33.99,2006-02-13,Activad
930,308188,SV Memoria de equipo portátil de 512 MB E800 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Medio,17.33,33.99,2006-02-13,Activad
931,308189,SV Memoria de equipo portátil de 2 GB E800 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,28.04,55.0,2006-02-13,Activad
932,308190,SV Memoria de equipo portátil de 2 GB E800 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,28.04,55.0,2006-02-13,Activad
933,308191,SV Memoria de equipo portátil de 2 GB E800 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Medio,28.04,55.0,2006-02-13,Activad
934,308192,SV Memoria de equipo portátil de 4 GB M65 Azul,Southridge Video,Southridge Video,Normal,Azul,Medio,36.33,79.0,2007-05-31,Activad
935,308193,SV Memoria de equipo portátil de 4 GB M65 Amarillo,Southridge Video,Southridge Video,Normal,Amarillo,Medio,36.33,79.0,2007-05-31,Activad
936,308194,SV Memoria de equipo portátil de 4 GB M65 Negro,Southridge Video,Southridge Video,Normal,Negro,Medio,36.33,79.0,2007-05-31,Activad
937,308195,SV Memoria de equipo portátil de 4 GB M65 Blanco,Southridge Video,Southridge Video,Normal,Blanco,Medio,36.33,79.0,2007-05-31,Activad
938,308196,SV Adaptador de tarjeta de red PCI de LAN inalámbrica E900 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,50.47,99.0,2007-12-01,Activad
939,308197,SV Adaptador de tarjeta de red PCI de LAN inalámbrica E901 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,50.47,99.0,2007-12-01,Activad
940,308198,SV Adaptador de tarjeta de red PCI de LAN inalámbrica E902 Negro,Southridge Video,Southridge Video,Economía,Negro,Medio,50.47,99.0,2007-12-01,Activad
941,308199,SV Adaptador de red PCI E903 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,21.41,41.99,2006-02-11,Activad
942,308200,SV Adaptador de red PCI E904 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,21.41,41.99,2006-02-11,Activad
943,308201,SV Adaptador de red PCI E905 Plata,Southridge Video,Southridge Video,Economía,Plata,Medio,21.41,41.99,2006-02-11,Activad
944,401001,A. Datum Cámara digital compacta M200 Negro,A. Datum Corporation,A. Datum,Economía,Negro,Alto,59.32,129.0,,Activad
945,401002,A. Datum Cámara digital telemétrica X200 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,66.26,200.0,2008-09-30,Activad
946,401003,A. Datum Cámara digital ligera M180 Negro,A. Datum Corporation,A. Datum,Economía,Negro,Alto,68.06,148.0,2005-01-03,Activad
947,401004,A. Datum Cámara digital ultracompacta M190 Negro,A. Datum Corporation,A. Datum,Economía,Negro,Alto,75.88,165.0,2006-07-13,Activad
948,401005,A. Datum Cámara digital multifuncional M200 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,86.45,188.0,2004-04-16,Activad
949,401006,A. Datum Cámara digital no SLR de lente intercambiable X250 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,88.79,268.0,2006-03-02,Activad
950,401007,A. Datum Cámara digital de Super zoom X300 Negro,A. Datum Corporation,A. Datum,Deluxe,Negro,Alto,96.08,290.0,2007-11-13,Activad
951,401008,A. Datum Cámara digital de consumidor E100 Negro,A. Datum Corporation,A. Datum,Deluxe,Negro,Alto,143.26,281.0,2006-12-31,Activad
952,401009,A. Datum Cámara digital de consumidor M300 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,84.84,184.5,2005-06-16,Activad
953,401010,A. Datum Cámara digital avanzada M300 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,86.68,188.5,2006-09-03,Activad
954,401011,A. Datum Cámara digital bridge M300 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,85.95,186.9,2007-02-28,Activad
955,401012,A. Datum Cámara digital similar a SLR M400 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,90.55,196.9,2006-07-13,Activad
956,401013,A. Datum Cámara digital automática M500 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,91.05,198.0,2004-09-16,Activad
957,401014,A. Datum Cámara digital de marco completo X300 Negro,A. Datum Corporation,A. Datum,Normal,Negro,Alto,76.53,231.0,2006-08-02,Activad
958,401015,A. Datum Cámara digital compacta M200 Gris,A. Datum Corporation,A. Datum,Economía,Gris,Alto,59.32,129.0,2005-11-13,Activad
959,401016,A. Datum Cámara digital telemétrica X200 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,66.26,200.0,2007-11-15,Activad
960,401017,A. Datum Cámara digital ligera M180 Gris,A. Datum Corporation,A. Datum,Economía,Gris,Alto,68.06,148.0,2005-06-16,Activad
961,401018,A. Datum Cámara digital ultracompacta M190 Gris,A. Datum Corporation,A. Datum,Economía,Gris,Alto,75.88,165.0,2009-04-11,Activad
962,401019,A. Datum Cámara digital multifuncional M200 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,86.45,188.0,2006-07-03,Activad
963,401020,A. Datum Cámara digital no SLR de lente intercambiable X250 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,88.79,268.0,2008-09-30,Activad
964,401021,A. Datum Cámara digital de Super zoom X300 Gris,A. Datum Corporation,A. Datum,Deluxe,Gris,Alto,96.08,290.0,2005-04-16,Activad
965,401022,A. Datum Cámara digital de consumidor E100 Gris,A. Datum Corporation,A. Datum,Deluxe,Gris,Alto,143.26,281.0,2008-02-05,Activad
966,401023,A. Datum Cámara digital de consumidor M300 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,84.84,184.5,2009-01-03,Activad
967,401024,A. Datum Cámara digital avanzada M300 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,86.68,188.5,2005-07-30,Activad
968,401025,A. Datum Cámara digital bridge M300 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,85.95,186.9,2006-05-16,Activad
969,401026,A. Datum Cámara digital similar a SLR M400 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,90.55,196.9,2008-11-02,Activad
970,401027,A. Datum Cámara digital automática M500 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,91.05,198.0,2005-05-05,Activad
971,401028,A. Datum Cámara digital de marco completo X300 Gris,A. Datum Corporation,A. Datum,Normal,Gris,Alto,76.53,231.0,2007-03-31,Activad
972,401029,A. Datum Cámara digital compacta M200 Rosa,A. Datum Corporation,A. Datum,Economía,Rosa,Alto,59.32,129.0,2006-08-08,Activad
973,401030,A. Datum Cámara digital telemétrica X200 Rosa,A. Datum Corporation,A. Datum,Normal,Rosa,Alto,66.26,200.0,2006-09-19,Activad
974,401031,A. Datum Cámara digital ligera M180 Rosa,A. Datum Corporation,A. Datum,Economía,Rosa,Alto,68.06,148.0,2006-02-28,Activad
975,401032,A. Datum Cámara digital ultracompacta M190 Rosa,A. Datum Corporation,A. Datum,Economía,Rosa,Alto,75.88,165.0,2006-07-13,Activad
976,401033,A. Datum Cámara digital multifuncional M200 Rosa,A. Datum Corporation,A. Datum,Normal,Rosa,Alto,86.45,188.0,2006-11-18,Activad
977,401034,A. Datum Cámara digital no SLR de lente intercambiable X250 Rosa,A. Datum Corporation,A. Datum,Normal,Rosa,Alto,88.79,268.0,2005-04-16,Activad
978,401035,A. Datum Cámara digital de Super zoom X300 Rosa,A. Datum Corporation,A. Datum,Deluxe,Rosa,Alto,96.08,290.0,2006-02-05,Activad
979,401036,A. Datum Cámara digital de consumidor E100 Rosa,A. Datum Corporation,A. Datum,Deluxe,Rosa,Alto,143.26,281.0,2005-01-03,Activad
