Datekey,FullDateLabel,CalendarYear,CalendarQuarterLabel,CalendarMonthLabel,CalendarDayOfWeekLabel
2011-10-20,2011-10-20,2011,Q4,October,Thursday
2011-10-21,2011-10-21,2011,Q4,October,Friday
2011-10-22,2011-10-22,2011,Q4,October,Saturday
2011-10-23,2011-10-23,2011,Q4,October,Sunday
2011-10-24,2011-10-24,2011,Q4,October,Monday
2011-10-25,2011-10-25,2011,Q4,October,Tuesday
2011-10-26,2011-10-26,2011,Q4,October,Wednesday
2011-10-27,2011-10-27,2011,Q4,October,Thursday
2011-10-28,2011-10-28,2011,Q4,October,Friday
2011-10-29,2011-10-29,2011,Q4,October,Saturday
2011-10-30,2011-10-30,2011,Q4,October,Sunday
2011-10-31,2011-10-31,2011,Q4,October,Monday
2011-11-01,2011-11-01,2011,Q4,November,Tuesday
2011-11-02,2011-11-02,2011,Q4,November,Wednesday
2011-11-03,2011-11-03,2011,Q4,November,Thursday
2011-11-04,2011-11-04,2011,Q4,November,Friday
2011-11-05,2011-11-05,2011,Q4,November,Saturday
2011-11-06,2011-11-06,2011,Q4,November,Sunday
2011-11-07,2011-11-07,2011,Q4,November,Monday
2011-11-08,2011-11-08,2011,Q4,November,Tuesday
2011-11-09,2011-11-09,2011,Q4,November,Wednesday
2011-11-10,2011-11-10,2011,Q4,November,Thursday
2011-11-11,2011-11-11,2011,Q4,November,Friday
2011-11-12,2011-11-12,2011,Q4,November,Saturday
2011-11-13,2011-11-13,2011,Q4,November,Sunday
2011-11-14,2011-11-14,2011,Q4,November,Monday
2011-11-15,2011-11-15,2011,Q4,November,Tuesday
2011-11-16,2011-11-16,2011,Q4,November,Wednesday
2011-11-17,2011-11-17,2011,Q4,November,Thursday
2011-11-18,2011-11-18,2011,Q4,November,Friday
2011-11-19,2011-11-19,2011,Q4,November,Saturday
2011-11-20,2011-11-20,2011,Q4,November,Sunday
2011-11-21,2011-11-21,2011,Q4,November,Monday
2011-11-22,2011-11-22,2011,Q4,November,Tuesday
2011-11-23,2011-11-23,2011,Q4,November,Wednesday
2011-11-24,2011-11-24,2011,Q4,November,Thursday
2011-11-25,2011-11-25,2011,Q4,November,Friday
2011-11-26,2011-11-26,2011,Q4,November,Saturday
2011-11-27,2011-11-27,2011,Q4,November,Sunday
2011-11-28,2011-11-28,2011,Q4,November,Monday
2011-11-29,2011-11-29,2011,Q4,November,Tuesday
2011-11-30,2011-11-30,2011,Q4,November,Wednesday
2011-12-01,2011-12-01,2011,Q4,December,Thursday
2011-12-02,2011-12-02,2011,Q4,December,Friday
2011-12-03,2011-12-03,2011,Q4,December,Saturday
2011-12-04,2011-12-04,2011,Q4,December,Sunday
2011-12-05,2011-12-05,2011,Q4,December,Monday
2011-12-06,2011-12-06,2011,Q4,December,Tuesday
2011-12-07,2011-12-07,2011,Q4,December,Wednesday
2011-12-08,2011-12-08,2011,Q4,December,Thursday
2011-12-09,2011-12-09,2011,Q4,December,Friday
2011-12-10,2011-12-10,2011,Q4,December,Saturday
2011-12-11,2011-12-11,2011,Q4,December,Sunday
2011-12-12,2011-12-12,2011,Q4,December,Monday
2011-12-13,2011-12-13,2011,Q4,December,Tuesday
2011-12-14,2011-12-14,2011,Q4,December,Wednesday
2011-12-15,2011-12-15,2011,Q4,December,Thursday
2011-12-16,2011-12-16,2011,Q4,December,Friday
2011-12-17,2011-12-17,2011,Q4,December,Saturday
2011-12-18,2011-12-18,2011,Q4,December,Sunday
2011-12-19,2011-12-19,2011,Q4,December,Monday
2011-12-20,2011-12-20,2011,Q4,December,Tuesday
2011-12-21,2011-12-21,2011,Q4,December,Wednesday
2011-12-22,2011-12-22,2011,Q4,December,Thursday
2011-12-23,2011-12-23,2011,Q4,December,Friday
2011-12-24,2011-12-24,2011,Q4,December,Saturday
2011-12-25,2011-12-25,2011,Q4,December,Sunday
2011-12-26,2011-12-26,2011,Q4,December,Monday
2011-12-27,2011-12-27,2011,Q4,December,Tuesday
2011-12-28,2011-12-28,2011,Q4,December,Wednesday
2011-12-29,2011-12-29,2011,Q4,December,Thursday
2011-12-30,2011-12-30,2011,Q4,December,Friday
2011-12-31,2011-12-31,2011,Q4,December,Saturday
